country,continent,population,date,total_cases,new_cases,total_deaths,new_deaths,total_recovered,total_tests
Egypt,Africa,102000000,2020-04-15,446731,68266,5820,938,90749,9156912
Egypt,Africa,102000000,2020-04-16,446731,0,6029,209,103789,9156912
Egypt,Africa,102000000,2020-04-17,532751,86020,6881,852,115574,10962752
Egypt,Africa,102000000,2020-04-18,562280,29529,7207,326,127996,10962752
Egypt,Africa,102000000,2020-04-19,592260,29980,7846,639,136665,11613195
Egypt,Africa,102000000,2020-04-20,631665,39405,8156,310,167152,12896809
Egypt,Africa,102000000,2020-04-21,676173,44508,8926,770,193468,13631174
Egypt,Africa,102000000,2020-04-22,687629,11456,9106,180,202345,13644818
Egypt,Africa,102000000,2020-04-23,775900,88271,10419,1313,211919,15334701
Egypt,Africa,102000000,2020-04-24,775900,0,10419,0,264898,15581696
Egypt,Africa,102000000,2020-04-25,784625,8725,10419,0,276268,15581696
Egypt,Africa,102000000,2020-04-26,884398,99773,12151,1732,279983,18124428
Egypt,Africa,102000000,2020-04-27,884398,0,12151,0,296732,18124428
Egypt,Africa,102000000,2020-04-28,908764,24366,12151,0,350276,20417944
Egypt,Africa,102000000,2020-04-29,960295,51531,13030,879,395248,20417944
Egypt,Africa,102000000,2020-04-30,1015028,54733,13409,379,395248,20417944
Egypt,Africa,102000000,2020-05-01,1015028,0,13409,0,479343,20417944
Egypt,Africa,102000000,2020-05-02,1015028,0,13426,17,525091,20417944
Egypt,Africa,102000000,2020-05-03,1015028,0,13757,331,558251,20417944
Egypt,Africa,102000000,2020-05-04,1040604,25576,13757,0,558251,20417944
Egypt,Africa,102000000,2020-05-05,1108642,68038,14115,358,582604,22895363
Egypt,Africa,102000000,2020-05-06,1108642,0,15106,991,620956,22895363
Egypt,Africa,102000000,2020-05-07,1108642,0,15106,0,673595,22895363
Egypt,Africa,102000000,2020-05-08,1108642,0,15106,0,722139,22895363
Egypt,Africa,102000000,2020-05-09,1108642,0,15106,0,737123,22895363
Egypt,Africa,102000000,2020-05-10,1108642,0,15106,0,829966,22895363
Egypt,Africa,102000000,2020-05-11,1131186,22544,15106,0,829966,22895363
Egypt,Africa,102000000,2020-05-12,1148626,17440,15250,144,829966,22895363
Egypt,Africa,102000000,2020-05-13,1148626,0,15250,0,864700,22895363
Egypt,Africa,102000000,2020-05-14,1167686,19060,15250,0,875860,22939517
Egypt,Africa,102000000,2020-05-15,1203253,35567,15308,58,898434,23321291
Egypt,Africa,102000000,2020-05-16,1203253,0,15876,568,937680,23321291
Egypt,Africa,102000000,2020-05-17,1203253,0,15876,0,937680,23321291
Egypt,Africa,102000000,2020-05-18,1203253,0,16200,324,937680,23413032
Egypt,Africa,102000000,2020-05-19,1203253,0,16200,0,1035088,23712352
Egypt,Africa,102000000,2020-05-20,1203253,0,16200,0,1035088,23712352
Egypt,Africa,102000000,2020-05-21,1203253,0,16200,0,1035088,24626322
Egypt,Africa,102000000,2020-05-22,1203253,0,16200,0,1035088,24626322
Egypt,Africa,102000000,2020-05-23,1203253,0,16200,0,1035088,24626322
Egypt,Africa,102000000,2020-05-24,1211071,7818,16255,55,1035088,25435076
Egypt,Africa,102000000,2020-05-25,1211071,0,16255,0,1077678,25435076
Egypt,Africa,102000000,2020-05-26,1211071,0,16255,0,1077678,25435076
Egypt,Africa,102000000,2020-05-27,1235943,24872,16683,428,1089258,25435076
Egypt,Africa,102000000,2020-05-28,1235943,0,16683,0,1098444,25435076
Egypt,Africa,102000000,2020-05-29,1275374,39431,16715,32,1098444,25435076
Egypt,Africa,102000000,2020-05-30,1275374,0,16715,0,1098444,25435076
Egypt,Africa,102000000,2020-05-31,1275374,0,16715,0,1098444,27066858
Egypt,Africa,102000000,2020-06-01,1275374,0,17436,721,1119110,27066858
Egypt,Africa,102000000,2020-06-02,1275374,0,17436,0,1119110,27066858
Egypt,Africa,102000000,2020-06-03,1275374,0,17436,0,1119110,27066858
Egypt,Africa,102000000,2020-06-04,1275374,0,17436,0,1119110,27066858
Egypt,Africa,102000000,2020-06-05,1275374,0,17636,200,1119110,27066858
Egypt,Africa,102000000,2020-06-06,1275374,0,17636,0,1119110,27066858
Egypt,Africa,102000000,2020-06-07,1275374,0,17636,0,1119110,27066858
Egypt,Africa,102000000,2020-06-08,1275374,0,17636,0,1130373,27066858
Egypt,Africa,102000000,2020-06-09,1275374,0,17636,0,1151625,27066858
Egypt,Africa,102000000,2020-06-10,1275374,0,17636,0,1174934,27066858
Egypt,Africa,102000000,2020-06-11,1275374,0,17636,0,1174934,27066858
Egypt,Africa,102000000,2020-06-12,1275374,0,17636,0,1206327,27066858
Egypt,Africa,102000000,2020-06-13,1275374,0,17636,0,1206327,27066858
Egypt,Africa,102000000,2020-06-14,1275374,0,17636,0,1207544,27066858
Egypt,Africa,102000000,2020-06-15,1275374,0,17636,0,1207544,27066858
Egypt,Africa,102000000,2020-06-16,1275374,0,17636,0,1207544,27066858
Egypt,Africa,102000000,2020-06-17,1275374,0,17636,0,1207544,27066858
Egypt,Africa,102000000,2020-06-18,1275374,0,17636,0,1207544,27066858
Indonesia,Asia,273000000,2020-03-01,71123,71123,2046,2046,65126,1663696
Indonesia,Asia,273000000,2020-03-02,75301,4178,2169,123,65126,1847569
Indonesia,Asia,273000000,2020-03-03,79050,3749,2355,186,65126,1910668
Indonesia,Asia,273000000,2020-03-04,90373,11323,2689,334,65126,2024557
Indonesia,Asia,273000000,2020-03-05,100688,10315,2894,205,65126,2449831
Indonesia,Asia,273000000,2020-03-06,100688,0,2894,0,65334,2449831
Indonesia,Asia,273000000,2020-03-07,112131,11443,3332,438,65334,2666731
Indonesia,Asia,273000000,2020-03-08,117250,5119,3421,89,65334,2831651
Indonesia,Asia,273000000,2020-03-09,123948,6698,3714,293,65334,3017537
Indonesia,Asia,273000000,2020-03-10,134308,10360,3825,111,65334,3017537
Indonesia,Asia,273000000,2020-03-11,144556,10248,4271,446,65334,3410850
Indonesia,Asia,273000000,2020-03-12,156043,11487,4463,192,65334,3453513
Indonesia,Asia,273000000,2020-03-13,175928,19885,4785,322,65334,4074510
Indonesia,Asia,273000000,2020-03-14,177951,2023,5218,433,65334,4074510
Indonesia,Asia,273000000,2020-03-15,193561,15610,5484,266,65334,4660015
Indonesia,Asia,273000000,2020-03-16,195215,1654,5719,235,65334,4947092
Indonesia,Asia,273000000,2020-03-17,229171,33956,6579,860,65334,6096521
Indonesia,Asia,273000000,2020-03-18,236033,6862,6988,409,72319,6096521
Indonesia,Asia,273000000,2020-03-19,242217,6184,6988,0,82119,6096521
Indonesia,Asia,273000000,2020-03-20,269320,27103,7535,547,89827,6323954
Indonesia,Asia,273000000,2020-03-21,299949,30629,8923,1388,95704,7652505
Indonesia,Asia,273000000,2020-03-22,319340,19391,9425,502,100442,8211558
Indonesia,Asia,273000000,2020-03-23,322881,3541,9425,0,100442,8211558
Indonesia,Asia,273000000,2020-03-24,335244,12363,9425,0,117773,8211558
Indonesia,Asia,273000000,2020-03-25,378518,43274,11119,1694,122612,9391064
Indonesia,Asia,273000000,2020-03-26,401566,23048,12168,1049,135766,9391064
Indonesia,Asia,273000000,2020-03-27,449162,47596,12878,710,151222,10442004
Indonesia,Asia,273000000,2020-03-28,480744,31582,13774,896,151222,11382970
Indonesia,Asia,273000000,2020-03-29,527297,46553,14972,1198,152838,12397425
Indonesia,Asia,273000000,2020-03-30,544587,17290,15869,897,162089,12475999
Indonesia,Asia,273000000,2020-03-31,581289,36702,16760,891,191589,14217651
Indonesia,Asia,273000000,2020-04-01,622674,41385,17428,668,206355,15244602
Indonesia,Asia,273000000,2020-04-02,677756,55082,19286,1858,206355,15738178
Indonesia,Asia,273000000,2020-04-03,677756,0,19941,655,236111,16318052
Indonesia,Asia,273000000,2020-04-04,721049,43293,20346,405,262925,16318052
Indonesia,Asia,273000000,2020-04-05,752811,31762,21843,1497,262925,19277714
Indonesia,Asia,273000000,2020-04-06,788818,36007,23239,1396,262925,19277714
Indonesia,Asia,273000000,2020-04-07,865967,77149,25375,2136,288254,20774381
Indonesia,Asia,273000000,2020-04-08,932428,66461,25954,579,318262,22028831
Indonesia,Asia,273000000,2020-04-09,950091,17663,27741,1787,350986,23096330
Indonesia,Asia,273000000,2020-04-10,1018226,68135,28734,993,368313,24658316
Indonesia,Asia,273000000,2020-04-11,1090309,72083,30198,1464,422246,25565412
Indonesia,Asia,273000000,2020-04-12,1188052,97743,34493,4295,431233,28142596
Indonesia,Asia,273000000,2020-04-13,1242575,54523,34689,196,444968,31757003
Indonesia,Asia,273000000,2020-04-14,1299820,57245,37328,2639,517781,31757003
Indonesia,Asia,273000000,2020-04-15,1364510,64690,40349,3021,554195,34626678
Indonesia,Asia,273000000,2020-04-16,1410772,46262,41158,809,584985,34626678
Indonesia,Asia,273000000,2020-04-17,1489086,78314,42849,1691,614920,39039040
Indonesia,Asia,273000000,2020-04-18,1564520,75434,45982,3133,652654,39039040
Indonesia,Asia,273000000,2020-04-19,1756691,192171,50744,4762,656122,41995527
Indonesia,Asia,273000000,2020-04-20,1756691,0,51495,751,691256,41995527
Indonesia,Asia,273000000,2020-04-21,1885540,128849,55627,4132,759996,45590987
Indonesia,Asia,273000000,2020-04-22,1885540,0,55627,0,816164,46483435
Indonesia,Asia,273000000,2020-04-23,2023339,137799,60306,4679,816164,46998292
Indonesia,Asia,273000000,2020-04-24,2210767,187428,63604,3298,908530,56582100
Indonesia,Asia,273000000,2020-04-25,2210767,0,63859,255,961647,56582100
Indonesia,Asia,273000000,2020-04-26,2276709,65942,65924,2065,990311,56582100
Indonesia,Asia,273000000,2020-04-27,2335439,58730,66994,1070,1125308,60180942
Indonesia,Asia,273000000,2020-04-28,2420766,85327,69214,2220,1141888,60180942
Indonesia,Asia,273000000,2020-04-29,2509517,88751,73167,3953,1141888,60444390
Indonesia,Asia,273000000,2020-04-30,2718723,209206,77470,4303,1161612,62966365
Indonesia,Asia,273000000,2020-05-01,2758137,39414,80317,2847,1309326,68009715
Indonesia,Asia,273000000,2020-05-02,2899864,141727,84884,4567,1321671,68009715
Indonesia,Asia,273000000,2020-05-03,2899864,0,84884,0,1449379,73021830
Indonesia,Asia,273000000,2020-05-04,2899864,0,84884,0,1449379,73021830
Indonesia,Asia,273000000,2020-05-05,2949878,50014,85989,1105,1654554,73021830
Indonesia,Asia,273000000,2020-05-06,2968877,18999,85989,0,1708002,77795182
Indonesia,Asia,273000000,2020-05-07,3317474,348597,96895,10906,1861857,77795182
Indonesia,Asia,273000000,2020-05-08,3317474,0,96895,0,1861857,79876125
Indonesia,Asia,273000000,2020-05-09,3345845,28371,96895,0,1875101,79876125
Indonesia,Asia,273000000,2020-05-10,3416536,70691,98111,1216,1936580,79876125
Indonesia,Asia,273000000,2020-05-11,3571871,155335,103669,5558,2043629,79876125
Indonesia,Asia,273000000,2020-05-12,3571871,0,105442,1773,2043629,90308426
Indonesia,Asia,273000000,2020-05-13,3586273,14402,105442,0,2321526,90308426
Indonesia,Asia,273000000,2020-05-14,3606874,20601,105442,0,2321526,90308426
Indonesia,Asia,273000000,2020-05-15,3756004,149130,107490,2048,2414000,90308426
Indonesia,Asia,273000000,2020-05-16,3757537,1533,107490,0,2703323,90308426
Indonesia,Asia,273000000,2020-05-17,4043781,286244,115528,8038,2703323,97024541
Indonesia,Asia,273000000,2020-05-18,4046782,3001,119450,3922,2703323,97024541
Indonesia,Asia,273000000,2020-05-19,4051191,4409,119450,0,2703323,98723205
Indonesia,Asia,273000000,2020-05-20,4051191,0,119450,0,2703323,98723205
Indonesia,Asia,273000000,2020-05-21,4051191,0,119450,0,2948505,98723205
Indonesia,Asia,273000000,2020-05-22,4193572,142381,121957,2507,3009082,102194131
Indonesia,Asia,273000000,2020-05-23,4258009,64437,123990,2033,3019587,104010681
Indonesia,Asia,273000000,2020-05-24,4258009,0,123990,0,3088500,104010681
Indonesia,Asia,273000000,2020-05-25,4338891,80882,125651,1661,3169928,104010681
Indonesia,Asia,273000000,2020-05-26,4359669,20778,126815,1164,3327947,109690163
Indonesia,Asia,273000000,2020-05-27,4483022,123353,131013,4198,3327947,111385041
Indonesia,Asia,273000000,2020-05-28,4483022,0,131013,0,3327947,111385041
Indonesia,Asia,273000000,2020-05-29,4535950,52928,132150,1137,3327947,111385041
Indonesia,Asia,273000000,2020-05-30,4535950,0,132150,0,3382908,117390873
Indonesia,Asia,273000000,2020-05-31,4535950,0,133058,908,3793180,117390873
Indonesia,Asia,273000000,2020-06-01,4592149,56199,133122,64,3793180,117390873
Indonesia,Asia,273000000,2020-06-02,4592149,0,134114,992,3793180,117390873
Indonesia,Asia,273000000,2020-06-03,4592149,0,134114,0,3793180,117390873
Indonesia,Asia,273000000,2020-06-04,4592149,0,134114,0,3793180,117390873
Indonesia,Asia,273000000,2020-06-05,4592149,0,134114,0,3816383,117390873
Indonesia,Asia,273000000,2020-06-06,4592149,0,134736,622,3816383,117390873
Indonesia,Asia,273000000,2020-06-07,4628103,35954,134736,0,3816383,117390873
Indonesia,Asia,273000000,2020-06-08,4787049,158946,139066,4330,3816383,117390873
Indonesia,Asia,273000000,2020-06-09,4787049,0,144790,5724,3816383,117390873
Indonesia,Asia,273000000,2020-06-10,4787049,0,144790,0,4133555,117390873
Indonesia,Asia,273000000,2020-06-11,4787049,0,144790,0,4133555,117390873
Indonesia,Asia,273000000,2020-06-12,4787049,0,144790,0,4133555,117390873
Indonesia,Asia,273000000,2020-06-13,4787049,0,144790,0,4133555,117390873
Indonesia,Asia,273000000,2020-06-14,4787049,0,144790,0,4133555,117390873
Indonesia,Asia,273000000,2020-06-15,4787049,0,144790,0,4133555,117390873
Indonesia,Asia,273000000,2020-06-16,4787049,0,144790,0,4133555,123013462
Indonesia,Asia,273000000,2020-06-17,4787049,0,144790,0,4189883,123013462
Indonesia,Asia,273000000,2020-06-18,4787049,0,144790,0,4189883,123013462
Turkey,Asia,84000000,2020-03-01,15099,15099,406,406,13441,302341
Turkey,Asia,84000000,2020-03-02,16023,924,426,20,14214,312580
Turkey,Asia,84000000,2020-03-03,17480,1457,458,32,14214,349006
Turkey,Asia,84000000,2020-03-04,19047,1567,502,44,14214,384414
Turkey,Asia,84000000,2020-03-05,21018,1971,556,54,14214,439851
Turkey,Asia,84000000,2020-03-06,21443,425,563,7,14214,454397
Turkey,Asia,84000000,2020-03-07,24302,2859,671,108,14214,461513
Turkey,Asia,84000000,2020-03-08,25864,1562,687,16,14214,495213
Turkey,Asia,84000000,2020-03-09,27962,2098,729,42,14214,573411
Turkey,Asia,84000000,2020-03-10,30096,2134,802,73,14214,573411
Turkey,Asia,84000000,2020-03-11,32177,2081,851,49,14214,646187
Turkey,Asia,84000000,2020-03-12,35493,3316,922,71,14214,653724
Turkey,Asia,84000000,2020-03-13,38141,2648,990,68,14214,757024
Turkey,Asia,84000000,2020-03-14,42001,3860,1106,116,14214,828439
Turkey,Asia,84000000,2020-03-15,46425,4424,1242,136,14214,921725
Turkey,Asia,84000000,2020-03-16,46566,141,1242,0,14214,921725
Turkey,Asia,84000000,2020-03-17,54783,8217,1481,239,14214,1131290
Turkey,Asia,84000000,2020-03-18,57655,2872,1545,64,16851,1213424
Turkey,Asia,84000000,2020-03-19,58153,498,1545,0,18319,1214657
Turkey,Asia,84000000,2020-03-20,64630,6477,1677,132,18978,1286145
Turkey,Asia,84000000,2020-03-21,69883,5253,1895,218,21732,1387999
Turkey,Asia,84000000,2020-03-22,77870,7987,2115,220,21732,1519453
Turkey,Asia,84000000,2020-03-23,78610,740,2115,0,23885,1529347
Turkey,Asia,84000000,2020-03-24,91497,12887,2426,311,24019,1830059
Turkey,Asia,84000000,2020-03-25,91497,0,2431,5,27542,1830059
Turkey,Asia,84000000,2020-03-26,99369,7872,2678,247,31550,1983170
Turkey,Asia,84000000,2020-03-27,105820,6451,2782,104,32536,2158584
Turkey,Asia,84000000,2020-03-28,111304,5484,3025,243,33625,2337983
Turkey,Asia,84000000,2020-03-29,119657,8353,3025,0,40509,2337983
Turkey,Asia,84000000,2020-03-30,130232,10575,3517,492,41424,2596391
Turkey,Asia,84000000,2020-03-31,140645,10413,3662,145,48725,2913205
Turkey,Asia,84000000,2020-04-01,148686,8041,3857,195,51817,3028719
Turkey,Asia,84000000,2020-04-02,157199,8513,4197,340,51817,3047056
Turkey,Asia,84000000,2020-04-03,159091,1892,4197,0,57894,3047056
Turkey,Asia,84000000,2020-04-04,182067,22976,4782,585,58338,3789593
Turkey,Asia,84000000,2020-04-05,206269,24202,5337,555,63446,3946360
Turkey,Asia,84000000,2020-04-06,217786,11517,5836,499,65303,4482597
Turkey,Asia,84000000,2020-04-07,227804,10018,6187,351,73365,4482597
Turkey,Asia,84000000,2020-04-08,230602,2798,6187,0,75495,5051311
Turkey,Asia,84000000,2020-04-09,250744,20142,6776,589,85015,5051311
Turkey,Asia,84000000,2020-04-10,256816,6072,6932,156,85015,5642245
Turkey,Asia,84000000,2020-04-11,271533,14717,7151,219,90533,5682135
Turkey,Asia,84000000,2020-04-12,291560,20027,7380,229,97693,6285451
Turkey,Asia,84000000,2020-04-13,314614,23054,8415,1035,113809,6736479
Turkey,Asia,84000000,2020-04-14,315981,1367,8675,260,125045,6736479
Turkey,Asia,84000000,2020-04-15,329747,13766,8675,0,128038,6736479
Turkey,Asia,84000000,2020-04-16,351839,22092,9146,471,141754,7957343
Turkey,Asia,84000000,2020-04-17,351887,48,9442,296,141754,7957343
Turkey,Asia,84000000,2020-04-18,394112,42225,10277,835,164837,8040890
Turkey,Asia,84000000,2020-04-19,412617,18505,10914,637,185067,8040890
Turkey,Asia,84000000,2020-04-20,431257,18640,11407,493,185067,8716593
Turkey,Asia,84000000,2020-04-21,442588,11331,11970,563,192830,9205494
Turkey,Asia,84000000,2020-04-22,442588,0,11970,0,194283,9205494
Turkey,Asia,84000000,2020-04-23,461055,18467,12340,370,211375,9387446
Turkey,Asia,84000000,2020-04-24,466481,5426,12340,0,232667,9387446
Turkey,Asia,84000000,2020-04-25,499784,33303,13018,678,232667,9940357
Turkey,Asia,84000000,2020-04-26,543409,43625,14628,1610,246132,11324439
Turkey,Asia,84000000,2020-04-27,543409,0,14628,0,261569,11455990
Turkey,Asia,84000000,2020-04-28,549731,6322,15084,456,278120,11455990
Turkey,Asia,84000000,2020-04-29,575772,26041,15091,7,288475,11455990
Turkey,Asia,84000000,2020-04-30,575772,0,15599,508,319788,11909396
Turkey,Asia,84000000,2020-05-01,616352,40580,16732,1133,319788,11909396
Turkey,Asia,84000000,2020-05-02,616352,0,16732,0,362426,12191617
Turkey,Asia,84000000,2020-05-03,616352,0,16732,0,362426,12191617
Turkey,Asia,84000000,2020-05-04,623298,6946,16838,106,366369,13218395
Turkey,Asia,84000000,2020-05-05,644062,20764,16907,69,396102,14407562
Turkey,Asia,84000000,2020-05-06,652351,8289,17475,568,396102,14407562
Turkey,Asia,84000000,2020-05-07,652351,0,17475,0,396102,14585169
Turkey,Asia,84000000,2020-05-08,652351,0,17475,0,425854,14585169
Turkey,Asia,84000000,2020-05-09,652351,0,17475,0,452690,14585169
Turkey,Asia,84000000,2020-05-10,664186,11835,17475,0,455811,14585169
Turkey,Asia,84000000,2020-05-11,708170,43984,18964,1489,455811,15660224
Turkey,Asia,84000000,2020-05-12,708170,0,18964,0,510857,15660224
Turkey,Asia,84000000,2020-05-13,710074,1904,18964,0,536001,15660224
Turkey,Asia,84000000,2020-05-14,718938,8864,19377,413,536001,15853447
Turkey,Asia,84000000,2020-05-15,718938,0,19377,0,562566,15853447
Turkey,Asia,84000000,2020-05-16,718938,0,19377,0,562566,15853447
Turkey,Asia,84000000,2020-05-17,718938,0,19377,0,562566,15853447
Turkey,Asia,84000000,2020-05-18,726157,7219,19377,0,562566,15853447
Turkey,Asia,84000000,2020-05-19,726157,0,19377,0,570987,15853447
Turkey,Asia,84000000,2020-05-20,767390,41233,20481,1104,570987,15853447
Turkey,Asia,84000000,2020-05-21,767390,0,20840,359,587032,15853447
Turkey,Asia,84000000,2020-05-22,767390,0,20840,0,587032,15853447
Turkey,Asia,84000000,2020-05-23,767390,0,20840,0,587032,17083057
Turkey,Asia,84000000,2020-05-24,767390,0,20840,0,587032,17083057
Turkey,Asia,84000000,2020-05-25,767390,0,20840,0,587032,17083057
Turkey,Asia,84000000,2020-05-26,785562,18172,21462,622,639424,17083057
Turkey,Asia,84000000,2020-05-27,785562,0,21485,23,667833,17083057
Turkey,Asia,84000000,2020-05-28,799461,13899,21485,0,667833,17083057
Turkey,Asia,84000000,2020-05-29,799461,0,21485,0,667833,17083057
Turkey,Asia,84000000,2020-05-30,799461,0,21485,0,667833,17083057
Turkey,Asia,84000000,2020-05-31,799461,0,21485,0,667833,17083057
Turkey,Asia,84000000,2020-06-01,799461,0,21485,0,667833,17083057
Turkey,Asia,84000000,2020-06-02,799461,0,21562,77,667833,17083057
Turkey,Asia,84000000,2020-06-03,799461,0,21585,23,680970,17083057
Turkey,Asia,84000000,2020-06-04,807936,8475,21722,137,694777,17083057
Turkey,Asia,84000000,2020-06-05,807936,0,21952,230,694777,17083057
Turkey,Asia,84000000,2020-06-06,807936,0,21952,0,694777,17083057
Turkey,Asia,84000000,2020-06-07,807936,0,21952,0,694777,17083057
Turkey,Asia,84000000,2020-06-08,807936,0,21952,0,719955,17083057
Turkey,Asia,84000000,2020-06-09,807936,0,21952,0,719955,17083057
Turkey,Asia,84000000,2020-06-10,807936,0,21952,0,730575,17083057
Turkey,Asia,84000000,2020-06-11,807936,0,21952,0,730575,17083057
Turkey,Asia,84000000,2020-06-12,844798,36862,23107,1155,730575,17313075
Turkey,Asia,84000000,2020-06-13,844798,0,23107,0,739663,17313075
Turkey,Asia,84000000,2020-06-14,844798,0,23107,0,739663,18526559
Turkey,Asia,84000000,2020-06-15,844798,0,23107,0,739663,18526559
Turkey,Asia,84000000,2020-06-16,844798,0,23107,0,739663,18526559
Turkey,Asia,84000000,2020-06-17,844798,0,23107,0,750370,18526559
Turkey,Asia,84000000,2020-06-18,844798,0,23107,0,750370,18526559
