City,Region,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,AQI,AQI_Category
Chennai,Southern-India,2023-04-05,48.2,59.7,29.6,18.2,1.12,74.0,19.4,55.7,6.8,137.6,Moderate
Chennai,Southern-India,2023-04-06,42.7,69.7,28.7,19.2,0.94,36.5,20.5,52.8,3.5,129.9,Moderate
Chennai,Southern-India,2023-04-07,29.4,71.3,28.4,24.2,1.13,64.2,22.0,56.1,9.9,103.7,Moderate
Chennai,Southern-India,2023-04-08,41.4,77.4,27.6,17.5,1.1,57.8,17.8,57.1,5.8,129.7,Moderate
Chennai,Southern-India,2023-04-09,35.7,70.0,36.0,17.6,1.46,81.1,21.8,54.9,7.8,117.2,Moderate
Chennai,Southern-India,2023-04-10,44.6,62.1,31.3,11.6,0.89,55.9,22.0,54.8,6.1,130.3,Moderate
Chennai,Southern-India,2023-04-11,32.9,54.2,38.1,11.8,1.17,60.9,21.8,55.1,16.5,104.6,Moderate
Chennai,Southern-India,2023-04-12,31.9,60.6,25.6,19.6,1.04,,21.4,56.2,16.4,102.9,Moderate
Chennai,Southern-India,2023-04-13,27.0,70.9,38.3,17.5,1.14,55.2,20.6,63.4,16.2,100.2,Moderate
Chennai,Southern-India,2023-04-14,43.6,68.1,39.0,14.6,1.16,75.9,23.5,58.5,14.6,133.4,Moderate
Chennai,Southern-India,2023-04-15,37.1,76.5,35.4,12.0,1.12,68.6,23.4,59.3,11.8,121.6,Moderate
Chennai,Southern-India,2023-04-16,38.3,50.4,28.1,12.0,1.26,54.9,21.8,64.4,14.8,111.4,Moderate
Chennai,Southern-India,2023-04-17,36.5,66.7,41.4,13.7,0.98,71.6,17.4,55.6,3.1,118.4,Moderate
Chennai,Southern-India,2023-04-18,32.6,61.9,33.1,13.2,1.11,63.5,,52.3,3.3,105.7,Moderate
Chennai,Southern-India,2023-04-19,31.7,66.2,33.9,9.6,1.0,58.2,23.8,66.7,8.0,105.2,Moderate
Chennai,Southern-India,2023-04-20,33.5,65.5,31.5,15.0,0.97,33.9,26.3,52.7,9.2,109.0,Moderate
Chennai,Southern-India,2023-04-21,44.9,63.3,25.4,13.7,0.89,74.8,20.9,60.7,5.2,130.0,Moderate
Chennai,Southern-India,2023-04-22,34.5,55.8,29.7,17.6,1.01,65.3,24.1,70.2,5.6,107.2,Moderate
Chennai,Southern-India,2023-04-23,30.2,74.4,30.7,13.0,0.97,76.1,25.1,60.7,17.3,105.0,Moderate
Chennai,Southern-India,2023-04-24,32.3,68.1,27.1,11.7,0.96,58.2,20.1,59.1,9.8,105.4,Moderate
Chennai,Southern-India,2023-04-25,26.1,68.2,24.7,13.6,0.93,69.9,22.8,67.1,5.2,92.2,Satisfactory
Chennai,Southern-India,2023-04-26,32.7,49.2,27.8,10.0,1.23,66.3,23.4,57.0,3.3,98.8,Satisfactory
Chennai,Southern-India,2023-04-27,30.1,65.2,31.1,9.0,1.02,58.8,24.6,57.6,18.5,100.4,Moderate
Chennai,Southern-India,2023-04-28,23.2,61.8,31.1,15.4,0.94,81.9,27.1,61.7,10.3,85.8,Satisfactory
Chennai,Southern-India,2023-04-29,42.6,57.9,17.6,13.1,0.94,62.4,,67.4,3.6,120.6,Moderate
Chennai,Southern-India,2023-04-30,35.7,51.3,30.2,10.7,0.73,57.5,25.1,58.7,2.5,106.6,Moderate
Chennai,Southern-India,2023-05-01,32.1,57.5,30.0,9.0,0.86,70.7,26.4,57.8,12.0,101.3,Moderate
Chennai,Southern-India,2023-05-02,31.7,55.5,21.3,14.5,1.0,63.5,25.4,69.3,9.4,98.0,Satisfactory
Chennai,Southern-India,2023-05-03,33.8,58.2,26.8,10.8,0.86,60.5,23.0,65.5,3.4,104.4,Moderate
Chennai,Southern-India,2023-05-04,29.1,57.0,31.9,14.0,0.76,57.1,25.6,64.3,2.5,96.4,Satisfactory
Chennai,Southern-India,2023-05-05,26.3,74.9,27.1,12.7,0.76,54.3,27.7,63.2,13.1,95.9,Satisfactory
Chennai,Southern-India,2023-05-06,25.2,51.3,24.7,11.0,0.96,70.9,27.8,64.1,12.4,83.0,Satisfactory
Chennai,Southern-India,2023-05-07,32.2,53.1,25.6,14.5,0.88,46.8,26.7,65.2,10.6,99.4,Satisfactory
Chennai,Southern-India,2023-05-08,32.6,57.3,19.6,13.8,0.92,62.3,23.3,62.8,21.9,100.1,Moderate
Chennai,Southern-India,2023-05-09,37.1,55.6,22.5,11.8,0.92,73.3,27.3,64.8,13.6,109.3,Moderate
Chennai,Southern-India,2023-05-10,25.2,64.4,28.7,16.2,0.72,74.8,29.1,64.8,3.4,90.6,Satisfactory
Chennai,Southern-India,2023-05-11,24.2,62.1,24.7,15.1,0.68,67.4,27.4,72.5,14.0,86.2,Satisfactory
Chennai,Southern-India,2023-05-12,29.6,61.6,29.2,11.6,0.74,68.4,27.7,62.5,8.1,97.9,Satisfactory
Chennai,Southern-India,2023-05-13,30.0,55.9,25.9,8.9,0.81,81.5,27.5,66.4,12.9,94.9,Satisfactory
Chennai,Southern-India,2023-05-14,18.3,60.9,29.4,9.6,0.98,87.4,30.3,67.4,12.5,73.5,Satisfactory
Chennai,Southern-India,2023-05-15,34.4,45.2,24.8,12.2,0.82,86.6,26.8,80.5,9.7,100.3,Moderate
Chennai,Southern-India,2023-05-16,26.5,44.3,21.0,11.5,0.87,72.0,31.6,76.9,3.0,82.0,Satisfactory
Chennai,Southern-India,2023-05-17,22.9,52.8,24.5,14.9,0.65,56.1,27.1,67.9,5.4,79.6,Satisfactory
Chennai,Southern-India,2023-05-18,27.6,56.3,21.7,13.2,0.71,70.2,29.3,72.6,14.2,89.7,Satisfactory
Chennai,Southern-India,2023-05-19,26.8,56.8,22.4,11.6,0.51,92.0,26.2,71.9,12.8,88.0,Satisfactory
Chennai,Southern-India,2023-05-20,26.9,58.5,17.7,9.1,0.84,49.2,28.6,63.9,9.0,87.0,Satisfactory
Chennai,Southern-India,2023-05-21,22.7,41.3,24.7,10.0,0.82,51.4,27.0,67.8,15.6,73.5,Satisfactory
Chennai,Southern-India,2023-05-22,28.0,42.4,22.8,11.3,0.6,68.3,28.9,72.0,8.5,84.8,Satisfactory
Chennai,Southern-India,2023-05-23,27.3,52.5,23.9,8.5,0.87,52.1,25.7,71.8,8.9,87.2,Satisfactory
Chennai,Southern-India,2023-05-24,29.9,48.2,22.1,10.9,1.0,75.2,28.0,71.7,4.5,91.0,Satisfactory
Chennai,Southern-India,2023-05-25,33.1,52.6,19.9,9.4,0.77,60.9,28.8,75.5,4.3,98.4,Satisfactory
Chennai,Southern-India,2023-05-26,26.4,36.5,21.1,9.8,0.69,48.6,31.3,74.4,7.4,78.2,Satisfactory
Chennai,Southern-India,2023-05-27,22.2,56.6,22.3,8.1,0.65,49.1,28.7,61.4,8.9,77.5,Satisfactory
Chennai,Southern-India,2023-05-28,22.9,49.1,27.0,9.6,0.76,55.9,37.5,64.7,6.0,77.8,Satisfactory
Chennai,Southern-India,2023-05-29,20.2,46.1,25.0,7.8,0.92,62.1,28.7,68.9,3.6,69.9,Satisfactory
Chennai,Southern-India,2023-05-30,25.9,54.8,23.3,11.6,0.68,52.1,32.1,67.8,8.0,85.6,Satisfactory
Chennai,Southern-India,2023-05-31,22.5,49.0,21.0,8.5,0.85,68.6,32.0,66.8,4.5,74.9,Satisfactory
Chennai,Southern-India,2023-06-01,28.2,45.4,20.4,9.8,0.74,52.7,31.5,70.8,12.0,85.4,Satisfactory
Chennai,Southern-India,2023-06-02,19.4,38.5,13.3,11.6,0.61,71.8,30.4,61.8,9.2,62.5,Satisfactory
Chennai,Southern-India,2023-06-03,29.4,41.1,19.8,9.9,0.52,70.7,27.8,72.0,7.9,86.1,Satisfactory
Chennai,Southern-India,2023-06-04,21.1,46.0,19.9,8.6,0.75,38.6,30.2,68.8,9.5,70.4,Satisfactory
Chennai,Southern-India,2023-06-05,26.3,46.5,20.4,9.3,0.81,72.9,28.4,58.6,2.5,81.9,Satisfactory
Chennai,Southern-India,2023-06-06,17.4,47.2,18.8,11.6,0.64,83.3,31.3,69.3,7.7,63.4,Satisfactory
Chennai,Southern-India,2023-06-07,22.7,44.3,20.7,7.6,0.7,51.3,30.2,61.4,9.7,73.1,Satisfactory
Chennai,Southern-India,2023-06-08,22.2,45.7,24.6,8.2,0.65,63.9,35.1,72.9,5.3,74.0,Satisfactory
Chennai,Southern-India,2023-06-09,28.4,33.7,14.8,6.5,0.75,61.2,27.2,74.0,16.7,78.9,Satisfactory
Chennai,Southern-India,2023-06-10,23.1,36.7,16.1,6.8,0.57,72.5,31.5,75.9,11.1,69.4,Satisfactory
Chennai,Southern-India,2023-06-11,23.0,48.7,16.3,11.5,0.72,66.0,32.2,71.1,8.9,75.0,Satisfactory
Chennai,Southern-India,2023-06-12,23.9,47.2,19.8,7.7,0.55,59.1,29.3,72.7,3.5,76.5,Satisfactory
Chennai,Southern-India,2023-06-13,25.1,44.1,19.0,11.2,0.64,41.1,33.3,73.2,2.5,78.3,Satisfactory
Chennai,Southern-India,2023-06-14,25.4,45.3,20.4,7.8,0.57,56.9,29.8,71.0,7.6,79.2,Satisfactory
Chennai,Southern-India,2023-06-15,20.1,41.1,19.2,11.2,0.66,81.1,32.6,67.5,6.2,66.6,Satisfactory
Chennai,Southern-India,2023-06-16,25.1,42.5,20.4,8.2,0.6,67.8,31.1,73.9,2.6,77.4,Satisfactory
Chennai,Southern-India,2023-06-17,25.9,38.3,22.3,8.2,0.65,49.5,32.6,81.2,12.9,78.1,Satisfactory
Chennai,Southern-India,2023-06-18,17.8,43.9,20.2,11.5,0.8,90.7,34.2,70.8,9.3,63.3,Satisfactory
Chennai,Southern-India,2023-06-19,24.3,38.7,17.5,9.5,0.6,113.2,31.8,80.4,15.4,73.7,Satisfactory
Chennai,Southern-India,2023-06-20,17.5,34.7,22.7,7.1,0.47,78.8,32.7,74.2,5.1,58.9,Satisfactory
Chennai,Southern-India,2023-06-21,15.9,37.0,16.2,7.4,0.76,73.2,33.5,78.1,9.6,54.6,Satisfactory
Chennai,Southern-India,2023-06-22,21.7,40.2,17.2,,0.68,62.8,33.1,71.5,10.0,68.5,Satisfactory
Chennai,Southern-India,2023-06-23,26.0,41.5,17.1,8.2,0.67,78.5,30.8,82.1,11.5,77.9,Satisfactory
Chennai,Southern-India,2023-06-24,23.9,48.2,21.6,8.7,0.74,64.8,28.2,85.0,4.3,77.6,Satisfactory
Chennai,Southern-India,2023-06-25,25.0,39.1,13.2,6.8,0.68,44.8,31.2,74.3,9.0,73.6,Satisfactory
Chennai,Southern-India,2023-06-26,26.2,28.6,15.8,10.3,0.42,64.1,34.3,71.3,10.7,73.2,Satisfactory
Chennai,Southern-India,2023-06-27,18.9,42.4,20.5,8.4,0.59,81.8,33.2,79.2,9.6,64.4,Satisfactory
Chennai,Southern-India,2023-06-28,15.3,33.5,18.1,8.1,0.57,82.2,31.9,72.7,16.3,52.6,Satisfactory
Chennai,Southern-India,2023-06-29,18.8,47.7,22.4,6.5,0.45,64.3,34.1,81.0,14.3,66.6,Satisfactory
Chennai,Southern-India,2023-06-30,17.5,36.5,15.8,5.1,0.65,77.1,34.7,74.4,7.8,57.1,Satisfactory
Chennai,Southern-India,2023-07-01,17.4,38.1,20.8,11.2,0.51,62.6,31.1,81.4,2.2,60.3,Satisfactory
Chennai,Southern-India,2023-07-02,20.6,36.5,17.4,4.7,0.52,56.6,34.7,78.4,10.4,64.0,Satisfactory
Chennai,Southern-India,2023-07-03,19.5,26.9,19.4,7.9,0.58,93.7,34.0,82.8,2.2,59.1,Satisfactory
Chennai,Southern-India,2023-07-04,23.2,46.2,19.1,8.4,0.67,69.4,30.5,76.4,1.8,74.5,Satisfactory
Chennai,Southern-India,2023-07-05,18.1,35.3,20.1,8.2,0.71,50.5,32.0,75.9,10.0,59.8,Satisfactory
Chennai,Southern-India,2023-07-06,20.2,39.2,15.0,8.5,0.63,82.0,35.8,75.2,4.0,64.3,Satisfactory
Chennai,Southern-India,2023-07-07,21.0,40.8,17.4,7.0,0.73,76.1,35.4,69.5,11.6,67.0,Satisfactory
Chennai,Southern-India,2023-07-08,23.0,29.7,13.3,9.0,0.57,53.8,33.0,68.6,8.7,65.9,Satisfactory
Chennai,Southern-India,2023-07-09,28.2,32.9,18.6,6.6,0.61,91.5,34.8,69.9,2.1,79.2,Satisfactory
Chennai,Southern-India,2023-07-10,18.8,43.7,14.6,7.8,0.58,68.3,32.5,84.1,3.1,63.0,Satisfactory
Chennai,Southern-India,2023-07-11,20.5,38.7,17.4,9.2,0.46,89.9,34.4,79.1,6.5,65.7,Satisfactory
Chennai,Southern-India,2023-07-12,22.5,32.0,15.9,7.1,0.53,49.5,34.9,71.6,14.8,66.3,Satisfactory
Chennai,Southern-India,2023-07-13,16.5,46.6,22.3,8.1,0.56,43.1,35.2,82.6,4.1,61.7,Satisfactory
Chennai,Southern-India,2023-07-14,19.1,42.4,18.8,7.4,0.5,54.7,34.6,88.4,10.8,64.3,Satisfactory
Chennai,Southern-India,2023-07-15,24.3,37.7,19.1,8.7,0.67,79.5,33.1,70.5,16.6,73.5,Satisfactory
Chennai,Southern-India,2023-07-16,11.5,27.1,16.0,8.6,0.67,73.8,35.2,82.2,7.0,41.6,Good
Chennai,Southern-India,2023-07-17,20.4,37.2,18.8,,0.62,73.7,35.0,73.4,5.9,65.6,Satisfactory
Chennai,Southern-India,2023-07-18,24.5,36.8,,9.7,0.74,60.9,35.3,78.4,13.7,73.8,Satisfactory
Chennai,Southern-India,2023-07-19,17.9,35.0,14.7,6.4,0.63,54.8,33.6,82.9,6.3,57.3,Satisfactory
Chennai,Southern-India,2023-07-20,21.6,38.3,17.3,10.6,0.53,87.4,33.8,79.7,4.0,68.0,Satisfactory
Chennai,Southern-India,2023-07-21,23.2,43.3,17.5,11.2,0.73,55.7,35.1,74.4,4.1,73.5,Satisfactory
Chennai,Southern-India,2023-07-22,22.1,34.7,19.2,8.4,0.52,67.4,35.6,77.6,5.0,67.7,Satisfactory
Chennai,Southern-India,2023-07-23,20.4,33.1,22.9,8.7,0.73,80.9,38.5,81.6,17.1,64.6,Satisfactory
Chennai,Southern-India,2023-07-24,16.7,31.9,16.8,7.2,0.6,47.4,36.2,80.9,9.0,54.2,Satisfactory
Chennai,Southern-India,2023-07-25,19.6,33.4,16.5,10.9,0.43,73.5,34.1,70.7,1.9,61.7,Satisfactory
Chennai,Southern-India,2023-07-26,20.5,36.9,17.3,8.5,0.6,84.6,36.3,68.8,6.8,64.7,Satisfactory
Chennai,Southern-India,2023-07-27,20.1,38.6,17.3,8.3,0.54,62.9,34.6,77.9,3.4,64.5,Satisfactory
Chennai,Southern-India,2023-07-28,23.4,40.2,19.1,7.8,0.55,99.0,33.2,68.8,12.4,72.4,Satisfactory
Chennai,Southern-India,2023-07-29,20.9,43.6,,7.8,0.52,92.2,35.6,73.8,16.6,67.7,Satisfactory
Chennai,Southern-India,2023-07-30,19.7,36.7,20.6,8.2,0.64,55.8,38.4,73.8,8.1,63.9,Satisfactory
Chennai,Southern-India,2023-07-31,21.1,44.9,20.8,5.6,0.55,63.9,33.2,80.8,2.5,69.7,Satisfactory
Chennai,Southern-India,2023-08-01,22.0,39.4,21.3,7.3,0.58,63.1,33.2,75.0,13.0,69.9,Satisfactory
Chennai,Southern-India,2023-08-02,21.9,33.4,14.7,7.7,0.89,78.4,31.9,77.3,10.0,65.3,Satisfactory
Chennai,Southern-India,2023-08-03,19.3,52.1,18.7,8.7,0.54,50.2,38.2,79.5,6.0,68.7,Satisfactory
Chennai,Southern-India,2023-08-04,23.8,42.8,19.9,6.8,0.56,81.7,35.8,70.2,5.8,74.5,Satisfactory
Chennai,Southern-India,2023-08-05,20.4,34.3,18.8,8.1,0.53,71.2,35.0,76.2,11.1,63.7,Satisfactory
Chennai,Southern-India,2023-08-06,21.0,30.3,23.6,9.3,0.66,71.9,34.7,74.7,7.6,65.1,Satisfactory
Chennai,Southern-India,2023-08-07,18.1,35.4,20.1,10.3,0.58,73.4,34.7,72.9,4.1,60.4,Satisfactory
Chennai,Southern-India,2023-08-08,26.2,41.3,22.3,5.9,0.56,87.7,33.1,74.1,16.6,79.3,Satisfactory
Kolkata,Eastern-India,2023-01-01,85.7,191.4,68.1,19.3,3.27,43.8,19.1,41.5,13.7,280.8,Poor
Kolkata,Eastern-India,2023-01-02,76.7,164.4,76.0,27.9,2.6,28.3,18.0,41.8,2.5,255.1,Poor
Kolkata,Eastern-India,2023-01-03,111.0,140.5,58.7,22.2,3.2,56.7,15.8,36.4,7.6,311.4,Very Poor
Kolkata,Eastern-India,2023-01-04,78.3,150.5,56.5,19.6,2.6,43.0,17.7,48.8,6.3,245.6,Poor
Kolkata,Eastern-India,2023-01-05,79.7,147.9,63.4,18.5,2.53,56.3,15.7,35.8,15.0,249.2,Poor
Kolkata,Eastern-India,2023-01-06,81.0,161.5,67.5,20.9,3.01,52.0,16.9,35.7,3.9,259.1,Poor
Kolkata,Eastern-India,2023-01-07,101.7,142.0,65.7,20.5,2.69,47.1,15.7,36.9,12.8,294.1,Poor
Kolkata,Eastern-India,2023-01-08,68.7,141.2,62.2,17.6,2.17,50.6,15.0,36.6,3.6,222.9,Poor
Kolkata,Eastern-India,2023-01-09,81.6,104.6,60.8,19.9,2.14,32.2,21.1,43.3,4.5,235.3,Poor
Kolkata,Eastern-India,2023-01-10,56.0,133.0,62.3,20.0,1.88,51.4,16.3,42.7,9.8,193.5,Moderate
Kolkata,Eastern-India,2023-01-11,90.1,159.9,65.6,24.9,2.85,42.3,13.0,38.0,4.8,277.7,Poor
Kolkata,Eastern-India,2023-01-12,63.5,119.0,65.3,20.1,2.27,40.7,16.9,33.7,6.0,204.6,Poor
Kolkata,Eastern-India,2023-01-13,83.2,154.1,62.6,28.7,2.66,42.9,18.4,28.8,9.7,260.8,Poor
Kolkata,Eastern-India,2023-01-14,84.5,177.1,47.5,21.1,2.29,56.6,12.2,30.3,8.5,266.7,Poor
Kolkata,Eastern-India,2023-01-15,83.9,185.3,60.5,16.4,2.86,22.4,18.3,31.9,12.0,271.7,Poor
Kolkata,Eastern-India,2023-01-16,98.9,170.5,61.6,19.0,3.24,41.3,14.5,34.3,8.7,298.2,Poor
Kolkata,Eastern-India,2023-01-17,56.2,120.1,49.9,26.0,2.63,43.9,13.4,37.9,11.8,186.2,Moderate
Kolkata,Eastern-India,2023-01-18,88.0,138.9,59.3,13.1,2.15,45.4,16.2,32.1,3.9,260.7,Poor
Kolkata,Eastern-India,2023-01-19,74.6,159.8,53.7,22.0,2.73,39.1,18.0,35.2,17.2,241.0,Poor
Kolkata,Eastern-India,2023-01-20,99.0,158.4,68.9,20.7,3.04,35.5,18.3,39.3,14.8,296.1,Poor
Kolkata,Eastern-India,2023-01-21,88.2,179.4,46.1,22.1,2.57,51.7,15.4,33.6,6.3,275.2,Poor
Kolkata,Eastern-India,2023-01-22,85.8,167.1,61.7,20.3,2.71,26.8,15.3,31.1,2.8,269.5,Poor
Kolkata,Eastern-India,2023-01-23,93.8,150.3,59.2,23.6,3.11,52.3,16.9,33.2,8.1,279.5,Poor
Kolkata,Eastern-India,2023-01-24,85.7,150.7,46.8,19.7,3.21,53.5,14.6,28.9,5.8,258.2,Poor
Kolkata,Eastern-India,2023-01-25,98.8,178.5,53.8,12.1,1.91,63.0,13.9,41.2,10.5,297.5,Poor
Kolkata,Eastern-India,2023-01-26,76.6,102.1,55.9,23.0,3.08,35.9,16.0,35.1,4.2,223.1,Poor
Kolkata,Eastern-India,2023-01-27,71.2,163.9,60.1,16.7,1.48,51.1,13.5,39.3,13.5,236.4,Poor
Kolkata,Eastern-India,2023-01-28,97.8,160.4,45.2,19.9,2.57,55.0,11.5,33.2,9.1,287.0,Poor
Kolkata,Eastern-India,2023-01-29,81.6,166.6,52.4,12.3,2.64,50.9,13.1,33.4,6.7,256.1,Poor
Kolkata,Eastern-India,2023-01-30,86.1,159.5,82.1,13.2,2.56,48.6,17.9,37.1,12.1,271.8,Poor
Kolkata,Eastern-India,2023-01-31,83.6,158.5,67.7,25.3,2.81,54.6,11.5,33.6,9.9,264.4,Poor
Kolkata,Eastern-India,2023-02-01,80.7,124.8,59.0,16.2,3.07,52.5,13.1,41.7,5.2,240.3,Poor
Kolkata,Eastern-India,2023-02-02,75.0,189.8,47.5,21.0,2.88,56.1,17.3,35.1,10.0,251.8,Poor
Kolkata,Eastern-India,2023-02-03,76.2,158.2,86.7,18.6,2.95,61.2,,35.7,18.7,253.0,Poor
Kolkata,Eastern-India,2023-02-04,57.5,133.5,56.4,10.8,2.55,43.5,15.4,41.5,11.1,193.4,Moderate
Kolkata,Eastern-India,2023-02-05,101.8,187.2,57.4,20.1,2.05,54.9,12.5,42.5,13.7,310.0,Very Poor
Kolkata,Eastern-India,2023-02-06,88.4,132.5,57.2,19.9,2.13,55.5,14.1,41.1,3.6,259.8,Poor
Kolkata,Eastern-India,2023-02-07,91.7,117.2,58.3,18.0,3.27,32.0,12.4,41.2,6.9,260.5,Poor
Kolkata,Eastern-India,2023-02-08,91.2,147.0,60.0,15.7,2.59,61.6,12.4,34.4,14.3,271.5,Poor
Kolkata,Eastern-India,2023-02-09,84.4,188.7,45.2,20.6,2.41,53.5,14.1,34.5,1.7,270.3,Poor
Kolkata,Eastern-India,2023-02-10,95.0,176.5,52.5,26.7,1.99,27.1,14.5,31.9,4.8,291.2,Poor
Kolkata,Eastern-India,2023-02-11,86.9,132.6,48.6,17.5,2.41,34.5,15.6,31.5,6.9,253.5,Poor
Kolkata,Eastern-India,2023-02-12,109.1,132.1,50.8,19.1,1.99,41.1,15.3,37.6,11.4,301.0,Very Poor
Kolkata,Eastern-India,2023-02-13,59.9,146.2,54.6,17.8,3.22,36.1,15.2,35.3,6.6,204.2,Poor
Kolkata,Eastern-India,2023-02-14,96.0,147.4,48.5,18.6,2.62,58.7,13.3,37.7,11.9,278.9,Poor
Kolkata,Eastern-India,2023-02-15,74.5,144.6,51.3,16.6,2.32,44.3,12.3,35.6,8.0,233.1,Poor
Kolkata,Eastern-India,2023-02-16,90.8,143.5,58.5,21.1,2.69,42.5,17.9,41.7,7.9,269.8,Poor
Kolkata,Eastern-India,2023-02-17,78.4,173.0,49.3,12.7,2.1,35.4,11.1,46.3,5.1,251.2,Poor
Kolkata,Eastern-India,2023-02-18,80.3,153.2,72.8,17.0,2.57,47.7,14.6,44.1,14.8,255.1,Poor
Kolkata,Eastern-India,2023-02-19,70.5,180.4,,20.6,3.33,49.6,14.4,41.0,8.5,244.0,Poor
Kolkata,Eastern-India,2023-02-20,75.5,129.8,54.0,19.7,2.5,45.3,15.2,39.2,8.5,230.6,Poor
Kolkata,Eastern-India,2023-02-21,,100.9,,13.9,2.41,52.7,13.8,38.8,10.7,213.7,Poor
Kolkata,Eastern-India,2023-02-22,81.6,138.1,74.6,19.5,2.38,44.4,20.1,36.9,5.3,252.9,Poor
Kolkata,Eastern-India,2023-02-23,108.7,153.1,59.0,21.0,2.36,46.1,14.7,41.9,6.9,311.5,Very Poor
Kolkata,Eastern-India,2023-02-24,68.5,157.1,64.6,,2.02,64.2,14.6,44.1,2.6,229.5,Poor
Kolkata,Eastern-India,2023-02-25,77.1,177.8,51.4,21.1,1.85,51.7,15.6,51.3,6.2,252.6,Poor
Kolkata,Eastern-India,2023-02-26,79.6,208.5,63.1,19.8,2.26,53.3,12.8,36.2,7.2,273.4,Poor
Kolkata,Eastern-India,2023-02-27,86.8,153.9,63.4,15.7,2.06,46.7,16.7,35.4,9.5,266.1,Poor
Kolkata,Eastern-India,2023-02-28,99.2,142.0,57.5,14.2,2.09,54.6,16.2,32.3,10.9,285.3,Poor
Kolkata,Eastern-India,2023-03-01,62.9,128.7,50.1,20.3,1.9,44.0,14.3,42.2,13.7,202.7,Poor
Kolkata,Eastern-India,2023-03-02,68.6,131.6,58.8,,2.56,49.9,15.8,37.2,11.1,218.4,Poor
Kolkata,Eastern-India,2023-03-03,81.9,157.4,48.7,12.6,2.96,42.8,14.5,34.7,2.6,252.1,Poor
Kolkata,Eastern-India,2023-03-04,91.6,104.1,60.1,20.7,1.9,45.1,15.5,52.3,10.9,256.3,Poor
Kolkata,Eastern-India,2023-03-05,74.2,134.5,56.0,23.6,1.87,60.8,14.7,47.3,6.3,231.2,Poor
Kolkata,Eastern-India,2023-03-06,64.7,137.6,45.5,15.5,2.07,50.3,21.5,40.5,4.0,207.7,Poor
Kolkata,Eastern-India,2023-03-07,71.0,123.7,37.3,16.9,2.55,29.6,17.6,39.0,10.6,213.2,Poor
Kolkata,Eastern-India,2023-03-08,68.2,122.7,53.1,19.7,1.69,43.1,16.1,39.4,7.1,212.2,Poor
Kolkata,Eastern-India,2023-03-09,76.3,116.3,57.4,16.5,2.47,68.6,18.3,42.9,10.4,227.4,Poor
Kolkata,Eastern-India,2023-03-10,77.3,137.9,59.9,17.4,1.96,45.0,16.0,52.7,20.0,238.8,Poor
Kolkata,Eastern-India,2023-03-11,64.0,146.0,42.7,19.4,2.5,64.7,18.8,46.2,16.7,209.4,Poor
Kolkata,Eastern-India,2023-03-12,85.5,142.4,57.9,13.7,2.2,63.7,18.5,42.6,8.3,256.5,Poor
Kolkata,Eastern-India,2023-03-13,88.2,128.3,54.1,15.8,2.3,38.6,14.3,50.1,6.1,256.0,Poor
Kolkata,Eastern-India,2023-03-14,77.1,127.0,46.9,17.6,2.15,63.7,19.1,44.3,10.4,230.3,Poor
Kolkata,Eastern-India,2023-03-15,73.9,119.1,52.7,,2.3,56.4,15.2,41.9,9.4,221.8,Poor
Kolkata,Eastern-India,2023-03-16,83.4,130.0,49.0,17.6,1.67,44.4,18.4,47.9,5.5,245.4,Poor
Kolkata,Eastern-India,2023-03-17,91.7,129.2,58.8,16.3,1.61,60.9,19.7,54.7,7.3,265.2,Poor
Kolkata,Eastern-India,2023-03-18,57.1,137.2,48.1,17.9,2.41,50.4,18.8,50.8,4.6,192.8,Moderate
Kolkata,Eastern-India,2023-03-19,69.9,120.0,49.6,12.1,2.09,22.5,19.8,45.1,2.2,212.1,Poor
Kolkata,Eastern-India,2023-03-20,83.7,114.0,51.3,17.3,2.37,52.2,16.7,54.8,20.6,240.3,Poor
Kolkata,Eastern-India,2023-03-21,88.6,131.1,56.8,17.0,1.83,36.9,22.7,54.6,17.6,259.0,Poor
Kolkata,Eastern-India,2023-03-22,51.3,153.4,53.7,14.0,2.46,34.6,18.6,44.6,15.4,187.9,Moderate
Kolkata,Eastern-India,2023-03-23,72.0,147.9,46.6,14.3,2.07,45.9,15.5,48.6,4.9,227.1,Poor
Kolkata,Eastern-India,2023-03-24,82.1,125.8,53.2,23.1,1.99,44.5,16.7,58.7,15.0,243.3,Poor
Kolkata,Eastern-India,2023-03-25,61.4,143.3,59.2,14.9,2.05,42.5,21.0,47.8,4.3,207.0,Poor
Kolkata,Eastern-India,2023-03-26,67.3,142.3,55.7,13.1,2.45,58.9,19.5,48.3,5.9,217.6,Poor
Kolkata,Eastern-India,2023-03-27,68.0,137.0,44.7,15.0,2.18,47.1,16.9,44.7,14.8,214.0,Poor
Kolkata,Eastern-India,2023-03-28,79.4,116.8,49.8,,1.69,37.1,21.8,50.4,12.8,231.5,Poor
Kolkata,Eastern-India,2023-03-29,61.1,118.9,48.3,15.3,2.17,71.4,18.1,51.6,4.1,193.5,Moderate
Kolkata,Eastern-India,2023-03-30,73.5,143.2,44.2,19.2,1.93,31.7,18.8,49.9,3.1,228.6,Poor
Kolkata,Eastern-India,2023-03-31,78.2,116.7,49.5,13.0,2.39,39.8,17.1,54.0,5.1,228.3,Poor
Kolkata,Eastern-India,2023-04-01,77.1,162.3,57.8,18.5,2.17,64.5,16.8,57.1,5.0,247.9,Poor
